date,route,fuel_consumption_kg
31/08/2019,Hamburg-Munich,4578.14
31/08/2019,Cologne-Berlin,3890.22
31/08/2019,Cologne-Munich,4308.89
31/08/2019,Cologne-Frankfurt,4117.76
31/08/2019,Cologne-Stuttgart,4547.37
01/09/2019,Berlin-Dortmund,5697.78
01/09/2019,Berlin-Munich,5558.4
01/09/2019,Berlin-Frankfurt,4351.34
01/09/2019,Berlin-Stuttgart,6116.83
01/09/2019,Dortmund-Munich,5418.11
01/09/2019,Dortmund-Frankfurt,4989.4
01/09/2019,Dortmund-Stuttgart,5362.85
01/09/2019,Munich-Frankfurt,5370.48
01/09/2019,Munich-Stuttgart,5033.26
01/09/2019,Frankfurt-Stuttgart,5379.17
01/09/2019,Hamburg-Berlin,5057.01
01/09/2019,Hamburg-Frankfurt,5138.26
01/09/2019,Hamburg-Stuttgart,5025.49
01/09/2019,Hamburg-Munich,4726.93
01/09/2019,Cologne-Berlin,5358.33
01/09/2019,Cologne-Munich,5534.12
01/09/2019,Cologne-Frankfurt,5505.95
01/09/2019,Cologne-Stuttgart,5627.97
02/09/2019,Berlin-Dortmund,5429.74
02/09/2019,Berlin-Munich,5086.91
02/09/2019,Berlin-Frankfurt,5635.87
02/09/2019,Berlin-Stuttgart,4756.99
02/09/2019,Dortmund-Munich,4939.73
02/09/2019,Dortmund-Frankfurt,4914.32
02/09/2019,Dortmund-Stuttgart,5732.02
02/09/2019,Munich-Frankfurt,5677.12
02/09/2019,Munich-Stuttgart,5494.92
02/09/2019,Frankfurt-Stuttgart,5728.77
02/09/2019,Hamburg-Berlin,4948.29
02/09/2019,Hamburg-Frankfurt,5439.44
02/09/2019,Hamburg-Stuttgart,5249.93
02/09/2019,Hamburg-Munich,5638.75
02/09/2019,Cologne-Berlin,5253.91
02/09/2019,Cologne-Munich,5146.02
02/09/2019,Cologne-Frankfurt,5516.36
02/09/2019,Cologne-Stuttgart,5650.47
03/09/2019,Berlin-Dortmund,5032.66
03/09/2019,Berlin-Munich,5275.57
03/09/2019,Berlin-Frankfurt,4876.62
03/09/2019,Berlin-Stuttgart,4300.78
03/09/2019,Dortmund-Munich,5380.18
03/09/2019,Dortmund-Frankfurt,5543.56
03/09/2019,Dortmund-Stuttgart,5404.83
03/09/2019,Munich-Frankfurt,4520.18
03/09/2019,Munich-Stuttgart,5159.66
03/09/2019,Frankfurt-Stuttgart,4412.66
03/09/2019,Hamburg-Berlin,5847.88
03/09/2019,Hamburg-Frankfurt,4865.58
03/09/2019,Hamburg-Stuttgart,5802.16
03/09/2019,Hamburg-Munich,5678.35
03/09/2019,Cologne-Berlin,4939.76
03/09/2019,Cologne-Munich,4846.89
03/09/2019,Cologne-Frankfurt,5440.15
03/09/2019,Cologne-Stuttgart,4962.27
04/09/2019,Berlin-Dortmund,5340.99
04/09/2019,Berlin-Munich,5106.87
04/09/2019,Berlin-Frankfurt,4587.54
04/09/2019,Berlin-Stuttgart,4407.81
04/09/2019,Dortmund-Munich,5390.67
04/09/2019,Dortmund-Frankfurt,5075.38
04/09/2019,Dortmund-Stuttgart,5078.76
04/09/2019,Munich-Frankfurt,5578.35
04/09/2019,Munich-Stuttgart,5769.38
04/09/2019,Frankfurt-Stuttgart,5190.98
04/09/2019,Hamburg-Berlin,5163.76
04/09/2019,Hamburg-Frankfurt,5500.06
04/09/2019,Hamburg-Stuttgart,4757.23
04/09/2019,Hamburg-Munich,5389.26
04/09/2019,Cologne-Berlin,5520.75
04/09/2019,Cologne-Munich,5572.09
04/09/2019,Cologne-Frankfurt,4525.3
04/09/2019,Cologne-Stuttgart,4995.46
05/09/2019,Berlin-Dortmund,4948.69
05/09/2019,Berlin-Munich,5339.95
05/09/2019,Berlin-Frankfurt,5492.3
05/09/2019,Berlin-Stuttgart,5898.68
05/09/2019,Dortmund-Munich,5102.01
05/09/2019,Dortmund-Frankfurt,5100.97
05/09/2019,Dortmund-Stuttgart,5759.87
05/09/2019,Munich-Frankfurt,5418.63
05/09/2019,Munich-Stuttgart,5807.06
05/09/2019,Frankfurt-Stuttgart,5415.49
05/09/2019,Hamburg-Berlin,4837.15
05/09/2019,Hamburg-Frankfurt,4766.75
05/09/2019,Hamburg-Stuttgart,4679.4
05/09/2019,Hamburg-Munich,5564.82
05/09/2019,Cologne-Berlin,5775.44
05/09/2019,Cologne-Munich,6039.74
05/09/2019,Cologne-Frankfurt,5637.24
05/09/2019,Cologne-Stuttgart,5765.14
06/09/2019,Berlin-Dortmund,5067.99
06/09/2019,Berlin-Munich,4837.43
06/09/2019,Berlin-Frankfurt,5640.03
06/09/2019,Berlin-Stuttgart,5467.07
06/09/2019,Dortmund-Munich,5342.98
06/09/2019,Dortmund-Frankfurt,5454.95
06/09/2019,Dortmund-Stuttgart,5429.27
06/09/2019,Munich-Frankfurt,5813.53
06/09/2019,Munich-Stuttgart,5817.99
06/09/2019,Frankfurt-Stuttgart,5517.69
06/09/2019,Hamburg-Berlin,5638.32
06/09/2019,Hamburg-Frankfurt,5505.63
06/09/2019,Hamburg-Stuttgart,5115.53
06/09/2019,Hamburg-Munich,5602.63
06/09/2019,Cologne-Berlin,4742.2
06/09/2019,Cologne-Munich,5721.56
06/09/2019,Cologne-Frankfurt,4822.19
06/09/2019,Cologne-Stuttgart,5414.32
07/09/2019,Berlin-Dortmund,4961.94
07/09/2019,Berlin-Munich,5521.36
07/09/2019,Berlin-Frankfurt,5286.43
07/09/2019,Berlin-Stuttgart,4662.1
07/09/2019,Dortmund-Munich,5468.28
07/09/2019,Dortmund-Frankfurt,5068.83
07/09/2019,Dortmund-Stuttgart,5652.46
07/09/2019,Munich-Frankfurt,5300.53
07/09/2019,Munich-Stuttgart,5458.17
07/09/2019,Frankfurt-Stuttgart,4916.97
07/09/2019,Hamburg-Berlin,5064.27
07/09/2019,Hamburg-Frankfurt,5116.54
07/09/2019,Hamburg-Stuttgart,5642.68
07/09/2019,Hamburg-Munich,5970.95
07/09/2019,Cologne-Berlin,4977.93
07/09/2019,Cologne-Munich,5730.74
07/09/2019,Cologne-Frankfurt,4432.13
07/09/2019,Cologne-Stuttgart,4822.32
08/09/2019,Berlin-Dortmund,4916.49
08/09/2019,Berlin-Munich,4759.0
08/09/2019,Berlin-Frankfurt,4666.56
08/09/2019,Berlin-Stuttgart,5465.2
08/09/2019,Dortmund-Munich,5214.37
08/09/2019,Dortmund-Frankfurt,5451.76
08/09/2019,Dortmund-Stuttgart,5576.19
08/09/2019,Munich-Frankfurt,5406.25
08/09/2019,Munich-Stuttgart,5563.11
08/09/2019,Frankfurt-Stuttgart,5272.19
08/09/2019,Hamburg-Berlin,4825.2
08/09/2019,Hamburg-Frankfurt,5723.13
08/09/2019,Hamburg-Stuttgart,5064.36
08/09/2019,Hamburg-Munich,4925.76
08/09/2019,Cologne-Berlin,5228.83
08/09/2019,Cologne-Munich,4934.88
08/09/2019,Cologne-Frankfurt,5133.03
08/09/2019,Cologne-Stuttgart,5437.62
09/09/2019,Berlin-Dortmund,5439.34
09/09/2019,Berlin-Munich,4940.87
09/09/2019,Berlin-Frankfurt,5104.92
09/09/2019,Berlin-Stuttgart,5729.73
09/09/2019,Dortmund-Munich,5498.56
09/09/2019,Dortmund-Frankfurt,6130.03
09/09/2019,Dortmund-Stuttgart,5772.05
09/09/2019,Munich-Frankfurt,5757.72
09/09/2019,Munich-Stuttgart,4744.85
09/09/2019,Frankfurt-Stuttgart,5605.54
09/09/2019,Hamburg-Berlin,5278.76
09/09/2019,Hamburg-Frankfurt,5079.61
09/09/2019,Hamburg-Stuttgart,5367.21
09/09/2019,Hamburg-Munich,5678.08
09/09/2019,Cologne-Berlin,5500.33
09/09/2019,Cologne-Munich,4948.61
09/09/2019,Cologne-Frankfurt,5596.98
09/09/2019,Cologne-Stuttgart,5044.96
10/09/2019,Berlin-Dortmund,5386.67
10/09/2019,Berlin-Munich,5178.66
10/09/2019,Berlin-Frankfurt,5212.45
10/09/2019,Berlin-Stuttgart,5606.5
10/09/2019,Dortmund-Munich,4883.92
10/09/2019,Dortmund-Frankfurt,6078.08
10/09/2019,Dortmund-Stuttgart,4571.57
10/09/2019,Munich-Frankfurt,5060.93
10/09/2019,Munich-Stuttgart,5448.08
10/09/2019,Frankfurt-Stuttgart,5533.73
10/09/2019,Hamburg-Berlin,5259.81
10/09/2019,Hamburg-Frankfurt,5277.04
10/09/2019,Hamburg-Stuttgart,5464.22
10/09/2019,Hamburg-Munich,5207.57
10/09/2019,Cologne-Berlin,5857.27
10/09/2019,Cologne-Munich,5635.74
10/09/2019,Cologne-Frankfurt,5649.13
10/09/2019,Cologne-Stuttgart,4913.54
11/09/2019,Berlin-Dortmund,5268.24
11/09/2019,Berlin-Munich,5179.81
11/09/2019,Berlin-Frankfurt,4897.76
11/09/2019,Berlin-Stuttgart,5444.07
11/09/2019,Dortmund-Munich,5084.94
11/09/2019,Dortmund-Frankfurt,5562.16
11/09/2019,Dortmund-Stuttgart,4871.92
11/09/2019,Munich-Frankfurt,5987.62
11/09/2019,Munich-Stuttgart,4941.47
11/09/2019,Frankfurt-Stuttgart,5387.72
11/09/2019,Hamburg-Berlin,5616.74
11/09/2019,Hamburg-Frankfurt,5071.74
11/09/2019,Hamburg-Stuttgart,5640.99
11/09/2019,Hamburg-Munich,4808.33
11/09/2019,Cologne-Berlin,5880.85
11/09/2019,Cologne-Munich,5305.66
11/09/2019,Cologne-Frankfurt,5061.44
11/09/2019,Cologne-Stuttgart,5180.33
12/09/2019,Berlin-Dortmund,5623.57
12/09/2019,Berlin-Munich,5066.22
12/09/2019,Berlin-Frankfurt,5000.26
12/09/2019,Berlin-Stuttgart,5211.39
12/09/2019,Dortmund-Munich,4829.22
12/09/2019,Dortmund-Frankfurt,6028.22
12/09/2019,Dortmund-Stuttgart,5073.44
12/09/2019,Munich-Frankfurt,5632.65
12/09/2019,Munich-Stuttgart,5383.79
12/09/2019,Frankfurt-Stuttgart,4906.19
12/09/2019,Hamburg-Berlin,5297.62
12/09/2019,Hamburg-Frankfurt,5613.6
12/09/2019,Hamburg-Stuttgart,5224.7
12/09/2019,Hamburg-Munich,5777.25
12/09/2019,Cologne-Berlin,5708.61
12/09/2019,Cologne-Munich,5667.57
12/09/2019,Cologne-Frankfurt,5116.14
12/09/2019,Cologne-Stuttgart,4868.06
13/09/2019,Berlin-Dortmund,5054.56
13/09/2019,Berlin-Munich,5378.5
13/09/2019,Berlin-Frankfurt,5518.31
13/09/2019,Berlin-Stuttgart,4431.37
13/09/2019,Dortmund-Munich,5296.75
13/09/2019,Dortmund-Frankfurt,5363.24
13/09/2019,Dortmund-Stuttgart,5188.98
13/09/2019,Munich-Frankfurt,5816.51
13/09/2019,Munich-Stuttgart,5468.71
13/09/2019,Frankfurt-Stuttgart,5824.08
13/09/2019,Hamburg-Berlin,5213.62
13/09/2019,Hamburg-Frankfurt,5674.99
13/09/2019,Hamburg-Stuttgart,5954.03
13/09/2019,Hamburg-Munich,5824.68
13/09/2019,Cologne-Berlin,4863.14
13/09/2019,Cologne-Munich,5198.53
13/09/2019,Cologne-Frankfurt,5161.93
13/09/2019,Cologne-Stuttgart,5495.7
14/09/2019,Berlin-Dortmund,5574.54
14/09/2019,Berlin-Munich,4964.44
14/09/2019,Berlin-Frankfurt,5327.14
14/09/2019,Berlin-Stuttgart,4492.03
14/09/2019,Dortmund-Munich,5876.78
14/09/2019,Dortmund-Frankfurt,5095.05
14/09/2019,Dortmund-Stuttgart,5322.35
14/09/2019,Munich-Frankfurt,5176.14
14/09/2019,Munich-Stuttgart,5758.41
14/09/2019,Frankfurt-Stuttgart,4165.0
14/09/2019,Hamburg-Berlin,5293.36
14/09/2019,Hamburg-Frankfurt,5257.67
14/09/2019,Hamburg-Stuttgart,5118.55
14/09/2019,Hamburg-Munich,5990.49
14/09/2019,Cologne-Berlin,4945.07
14/09/2019,Cologne-Munich,5608.72
14/09/2019,Cologne-Frankfurt,5442.5
14/09/2019,Cologne-Stuttgart,5804.61
15/09/2019,Berlin-Dortmund,5033.12
15/09/2019,Berlin-Munich,5006.81
15/09/2019,Berlin-Frankfurt,5738.43
15/09/2019,Berlin-Stuttgart,5470.13
15/09/2019,Dortmund-Munich,4682.03
15/09/2019,Dortmund-Frankfurt,5084.28
15/09/2019,Dortmund-Stuttgart,5454.55
15/09/2019,Munich-Frankfurt,5635.11
15/09/2019,Munich-Stuttgart,5028.31
15/09/2019,Frankfurt-Stuttgart,4134.3
15/09/2019,Hamburg-Berlin,5509.29
15/09/2019,Hamburg-Frankfurt,4811.87
15/09/2019,Hamburg-Stuttgart,4493.06
15/09/2019,Hamburg-Munich,4167.07
15/09/2019,Cologne-Berlin,5625.59
15/09/2019,Cologne-Munich,5351.45
15/09/2019,Cologne-Frankfurt,5209.74
15/09/2019,Cologne-Stuttgart,5855.61
16/09/2019,Berlin-Dortmund,5554.93
16/09/2019,Berlin-Munich,5946.52
16/09/2019,Berlin-Frankfurt,4742.91
16/09/2019,Berlin-Stuttgart,5286.18
16/09/2019,Dortmund-Munich,4653.31
16/09/2019,Dortmund-Frankfurt,5208.25
16/09/2019,Dortmund-Stuttgart,5200.55
16/09/2019,Munich-Frankfurt,5550.65
16/09/2019,Munich-Stuttgart,5318.23
16/09/2019,Frankfurt-Stuttgart,5549.36
16/09/2019,Hamburg-Berlin,5581.38
16/09/2019,Hamburg-Frankfurt,6161.97
16/09/2019,Hamburg-Stuttgart,5173.88
16/09/2019,Hamburg-Munich,4923.59
16/09/2019,Cologne-Berlin,5398.43
16/09/2019,Cologne-Munich,4979.09
16/09/2019,Cologne-Frankfurt,5892.78
16/09/2019,Cologne-Stuttgart,5186.71
17/09/2019,Berlin-Dortmund,5073.77
17/09/2019,Berlin-Munich,5111.47
17/09/2019,Berlin-Frankfurt,5587.37
17/09/2019,Berlin-Stuttgart,5236.9
17/09/2019,Dortmund-Munich,5043.33
17/09/2019,Dortmund-Frankfurt,5966.14
17/09/2019,Dortmund-Stuttgart,4957.53
17/09/2019,Munich-Frankfurt,5314.23
17/09/2019,Munich-Stuttgart,5560.92
17/09/2019,Frankfurt-Stuttgart,4647.47
17/09/2019,Hamburg-Berlin,5492.1
17/09/2019,Hamburg-Frankfurt,4877.96
17/09/2019,Hamburg-Stuttgart,5629.11
17/09/2019,Hamburg-Munich,4914.94
17/09/2019,Cologne-Berlin,5577.11
17/09/2019,Cologne-Munich,5742.33
17/09/2019,Cologne-Frankfurt,5644.57
17/09/2019,Cologne-Stuttgart,5400.53
18/09/2019,Berlin-Dortmund,5207.48
18/09/2019,Berlin-Munich,5069.43
18/09/2019,Berlin-Frankfurt,5888.41
18/09/2019,Berlin-Stuttgart,5020.2
18/09/2019,Dortmund-Munich,4885.17
18/09/2019,Dortmund-Frankfurt,5566.15
18/09/2019,Dortmund-Stuttgart,4981.55
18/09/2019,Munich-Frankfurt,4919.97
18/09/2019,Munich-Stuttgart,4722.56
18/09/2019,Frankfurt-Stuttgart,5106.84
18/09/2019,Hamburg-Berlin,5266.91
18/09/2019,Hamburg-Frankfurt,5397.24
18/09/2019,Hamburg-Stuttgart,5680.52
18/09/2019,Hamburg-Munich,5510.76
18/09/2019,Cologne-Berlin,5223.65
18/09/2019,Cologne-Munich,5220.72
18/09/2019,Cologne-Frankfurt,5504.06
18/09/2019,Cologne-Stuttgart,5809.03
19/09/2019,Berlin-Dortmund,5350.53
19/09/2019,Berlin-Munich,5112.35
19/09/2019,Berlin-Frankfurt,4902.85
19/09/2019,Berlin-Stuttgart,4721.92
19/09/2019,Dortmund-Munich,5566.51
19/09/2019,Dortmund-Frankfurt,5531.19
19/09/2019,Dortmund-Stuttgart,5530.95
19/09/2019,Munich-Frankfurt,5248.54
19/09/2019,Munich-Stuttgart,5862.77
19/09/2019,Frankfurt-Stuttgart,5106.35
19/09/2019,Hamburg-Berlin,5682.11
19/09/2019,Hamburg-Frankfurt,5284.5
19/09/2019,Hamburg-Stuttgart,5056.66
19/09/2019,Hamburg-Munich,5537.01
19/09/2019,Cologne-Berlin,5463.85
19/09/2019,Cologne-Munich,5442.79
19/09/2019,Cologne-Frankfurt,5332.51
19/09/2019,Cologne-Stuttgart,5284.84
20/09/2019,Berlin-Dortmund,6255.35
20/09/2019,Berlin-Munich,5773.7
20/09/2019,Berlin-Frankfurt,5589.13
20/09/2019,Berlin-Stuttgart,5344.72
20/09/2019,Dortmund-Munich,5702.86
20/09/2019,Dortmund-Frankfurt,5507.2
20/09/2019,Dortmund-Stuttgart,5310.48
20/09/2019,Munich-Frankfurt,5178.57
20/09/2019,Munich-Stuttgart,5267.63
20/09/2019,Frankfurt-Stuttgart,4031.83
20/09/2019,Hamburg-Berlin,5384.24
20/09/2019,Hamburg-Frankfurt,5104.61
20/09/2019,Hamburg-Stuttgart,5937.07
20/09/2019,Hamburg-Munich,5307.74
20/09/2019,Cologne-Berlin,4824.41
20/09/2019,Cologne-Munich,5280.05
20/09/2019,Cologne-Frankfurt,4881.55
20/09/2019,Cologne-Stuttgart,5489.36
21/09/2019,Berlin-Dortmund,5416.38
21/09/2019,Berlin-Munich,5683.14
21/09/2019,Berlin-Frankfurt,4983.65
21/09/2019,Berlin-Stuttgart,5313.6
21/09/2019,Dortmund-Munich,4753.99
21/09/2019,Dortmund-Frankfurt,5580.6
21/09/2019,Dortmund-Stuttgart,5507.55
21/09/2019,Munich-Frankfurt,5498.32
21/09/2019,Munich-Stuttgart,5300.65
21/09/2019,Frankfurt-Stuttgart,5465.91
21/09/2019,Hamburg-Berlin,5941.74
21/09/2019,Hamburg-Frankfurt,5185.96
21/09/2019,Hamburg-Stuttgart,5355.46
21/09/2019,Hamburg-Munich,4865.55
21/09/2019,Cologne-Berlin,4952.7
21/09/2019,Cologne-Munich,5339.13
21/09/2019,Cologne-Frankfurt,5741.57
21/09/2019,Cologne-Stuttgart,5197.49
22/09/2019,Berlin-Dortmund,5205.63
22/09/2019,Berlin-Munich,5137.25
22/09/2019,Berlin-Frankfurt,5086.1
22/09/2019,Berlin-Stuttgart,5417.99
22/09/2019,Dortmund-Munich,4701.1
22/09/2019,Dortmund-Frankfurt,5812.38
22/09/2019,Dortmund-Stuttgart,5033.83
22/09/2019,Munich-Frankfurt,5588.76
22/09/2019,Munich-Stuttgart,4792.0
22/09/2019,Frankfurt-Stuttgart,5567.54
22/09/2019,Hamburg-Berlin,5568.78
22/09/2019,Hamburg-Frankfurt,5453.68
22/09/2019,Hamburg-Stuttgart,4902.23
22/09/2019,Hamburg-Munich,5399.82
22/09/2019,Cologne-Berlin,4826.78
22/09/2019,Cologne-Munich,5198.89
22/09/2019,Cologne-Frankfurt,5711.77
22/09/2019,Cologne-Stuttgart,5618.68
23/09/2019,Berlin-Dortmund,5306.07
23/09/2019,Berlin-Munich,4910.08
23/09/2019,Berlin-Frankfurt,5558.24
23/09/2019,Berlin-Stuttgart,5307.75
23/09/2019,Dortmund-Munich,4371.87
23/09/2019,Dortmund-Frankfurt,5613.05
23/09/2019,Dortmund-Stuttgart,5290.31
23/09/2019,Munich-Frankfurt,5780.98
23/09/2019,Munich-Stuttgart,4861.89
23/09/2019,Frankfurt-Stuttgart,4029.32
23/09/2019,Hamburg-Berlin,5411.63
23/09/2019,Hamburg-Frankfurt,5416.63
23/09/2019,Hamburg-Stuttgart,4623.73
23/09/2019,Hamburg-Munich,4908.6
23/09/2019,Cologne-Berlin,6402.09
23/09/2019,Cologne-Munich,5177.76
23/09/2019,Cologne-Frankfurt,5592.38
23/09/2019,Cologne-Stuttgart,5039.74
24/09/2019,Berlin-Dortmund,4463.88
24/09/2019,Berlin-Munich,5231.9
24/09/2019,Berlin-Frankfurt,5193.76
24/09/2019,Berlin-Stuttgart,5140.05
24/09/2019,Dortmund-Munich,5254.14
24/09/2019,Dortmund-Frankfurt,5405.71
24/09/2019,Dortmund-Stuttgart,5239.95
24/09/2019,Munich-Frankfurt,4794.4
24/09/2019,Munich-Stuttgart,5494.47
24/09/2019,Frankfurt-Stuttgart,4520.25
24/09/2019,Hamburg-Berlin,4479.86
24/09/2019,Hamburg-Frankfurt,5595.67
24/09/2019,Hamburg-Stuttgart,5502.81
24/09/2019,Hamburg-Munich,5277.04
24/09/2019,Cologne-Berlin,4741.82
24/09/2019,Cologne-Munich,5016.84
24/09/2019,Cologne-Frankfurt,5194.9
24/09/2019,Cologne-Stuttgart,4661.64
25/09/2019,Berlin-Dortmund,5004.39
25/09/2019,Berlin-Munich,5560.93
25/09/2019,Berlin-Frankfurt,5870.92
25/09/2019,Berlin-Stuttgart,5132.23
25/09/2019,Dortmund-Munich,5602.6
25/09/2019,Dortmund-Frankfurt,4534.38
25/09/2019,Dortmund-Stuttgart,5563.78
25/09/2019,Munich-Frankfurt,4978.42
25/09/2019,Munich-Stuttgart,5422.94
25/09/2019,Frankfurt-Stuttgart,5200.9
25/09/2019,Hamburg-Berlin,5828.17
25/09/2019,Hamburg-Frankfurt,4950.23
25/09/2019,Hamburg-Stuttgart,5551.04
25/09/2019,Hamburg-Munich,5188.2
25/09/2019,Cologne-Berlin,5236.68
25/09/2019,Cologne-Munich,5226.46
25/09/2019,Cologne-Frankfurt,4961.73
25/09/2019,Cologne-Stuttgart,5294.36
26/09/2019,Berlin-Dortmund,5274.94
26/09/2019,Berlin-Munich,5396.5
26/09/2019,Berlin-Frankfurt,5333.8
26/09/2019,Berlin-Stuttgart,5619.2
26/09/2019,Dortmund-Munich,5669.4
26/09/2019,Dortmund-Frankfurt,4879.75
26/09/2019,Dortmund-Stuttgart,5647.51
26/09/2019,Munich-Frankfurt,4825.47
26/09/2019,Munich-Stuttgart,5535.14
26/09/2019,Frankfurt-Stuttgart,5547.9
26/09/2019,Hamburg-Berlin,4535.47
26/09/2019,Hamburg-Frankfurt,5337.19
26/09/2019,Hamburg-Stuttgart,5112.6
26/09/2019,Hamburg-Munich,4996.49
26/09/2019,Cologne-Berlin,5840.34
26/09/2019,Cologne-Munich,5038.53
26/09/2019,Cologne-Frankfurt,4977.45
26/09/2019,Cologne-Stuttgart,5330.28
27/09/2019,Berlin-Dortmund,5574.24
27/09/2019,Berlin-Munich,5243.34
27/09/2019,Berlin-Frankfurt,5766.55
27/09/2019,Berlin-Stuttgart,5512.39
27/09/2019,Dortmund-Munich,4428.72
27/09/2019,Dortmund-Frankfurt,5088.21
27/09/2019,Dortmund-Stuttgart,5075.26
27/09/2019,Munich-Frankfurt,5491.74
27/09/2019,Munich-Stuttgart,4250.07
27/09/2019,Frankfurt-Stuttgart,6319.6
27/09/2019,Hamburg-Berlin,5512.41
27/09/2019,Hamburg-Frankfurt,5359.55
27/09/2019,Hamburg-Stuttgart,5772.63
27/09/2019,Hamburg-Munich,6237.46
27/09/2019,Cologne-Berlin,5648.3
27/09/2019,Cologne-Munich,5679.53
27/09/2019,Cologne-Frankfurt,5352.28
27/09/2019,Cologne-Stuttgart,5243.39
28/09/2019,Berlin-Dortmund,5109.68
28/09/2019,Berlin-Munich,4969.56
28/09/2019,Berlin-Frankfurt,5025.19
28/09/2019,Berlin-Stuttgart,4759.78
28/09/2019,Dortmund-Munich,5269.65
28/09/2019,Dortmund-Frankfurt,4626.13
28/09/2019,Dortmund-Stuttgart,5376.37
28/09/2019,Munich-Frankfurt,5285.47
28/09/2019,Munich-Stuttgart,5358.77
28/09/2019,Frankfurt-Stuttgart,5091.15
28/09/2019,Hamburg-Berlin,6530.74
28/09/2019,Hamburg-Frankfurt,5844.05
28/09/2019,Hamburg-Stuttgart,4802.18
28/09/2019,Hamburg-Munich,5393.15
28/09/2019,Cologne-Berlin,5056.8
28/09/2019,Cologne-Munich,4894.21
28/09/2019,Cologne-Frankfurt,4763.97
28/09/2019,Cologne-Stuttgart,5472.89
29/09/2019,Berlin-Dortmund,5027.45
29/09/2019,Berlin-Munich,5687.13
29/09/2019,Berlin-Frankfurt,5697.51
29/09/2019,Berlin-Stuttgart,5849.57
29/09/2019,Dortmund-Munich,4959.05
29/09/2019,Dortmund-Frankfurt,5490.15
29/09/2019,Dortmund-Stuttgart,5552.98
29/09/2019,Munich-Frankfurt,5110.33
29/09/2019,Munich-Stuttgart,4991.29
29/09/2019,Frankfurt-Stuttgart,5943.81
29/09/2019,Hamburg-Berlin,5391.0
29/09/2019,Hamburg-Frankfurt,5554.39
29/09/2019,Hamburg-Stuttgart,4971.17
29/09/2019,Hamburg-Munich,4812.29
29/09/2019,Cologne-Berlin,5072.22
29/09/2019,Cologne-Munich,5250.39
29/09/2019,Cologne-Frankfurt,4874.31
29/09/2019,Cologne-Stuttgart,5296.06
30/09/2019,Berlin-Dortmund,4624.6
30/09/2019,Berlin-Munich,4851.98
30/09/2019,Berlin-Frankfurt,5568.36
30/09/2019,Berlin-Stuttgart,5541.52
30/09/2019,Dortmund-Munich,5143.25
30/09/2019,Dortmund-Frankfurt,4892.89
30/09/2019,Dortmund-Stuttgart,4889.04
30/09/2019,Munich-Frankfurt,5150.69
30/09/2019,Munich-Stuttgart,5557.81
30/09/2019,Frankfurt-Stuttgart,5671.3
30/09/2019,Hamburg-Berlin,5101.39
30/09/2019,Hamburg-Frankfurt,4838.6
30/09/2019,Hamburg-Stuttgart,5407.14
30/09/2019,Hamburg-Munich,4970.59
30/09/2019,Cologne-Berlin,5092.7
30/09/2019,Cologne-Munich,5830.11
30/09/2019,Cologne-Frankfurt,5630.85
30/09/2019,Cologne-Stuttgart,5363.19
01/10/2019,Berlin-Dortmund,4791.23
01/10/2019,Berlin-Munich,5384.56
01/10/2019,Berlin-Frankfurt,5725.06
01/10/2019,Berlin-Stuttgart,5149.75
01/10/2019,Dortmund-Munich,5840.45
01/10/2019,Dortmund-Frankfurt,5817.1
01/10/2019,Dortmund-Stuttgart,5965.49
01/10/2019,Munich-Frankfurt,5422.1
01/10/2019,Munich-Stuttgart,5534.96
01/10/2019,Frankfurt-Stuttgart,5865.67
01/10/2019,Hamburg-Berlin,5478.96
01/10/2019,Hamburg-Frankfurt,5099.51
01/10/2019,Hamburg-Stuttgart,5120.58
01/10/2019,Hamburg-Munich,5395.42
01/10/2019,Cologne-Berlin,4783.78
01/10/2019,Cologne-Munich,5242.7
01/10/2019,Cologne-Frankfurt,5738.62
01/10/2019,Cologne-Stuttgart,4423.5
02/10/2019,Berlin-Dortmund,5913.79
02/10/2019,Berlin-Munich,5748.95
02/10/2019,Berlin-Frankfurt,5116.09
02/10/2019,Berlin-Stuttgart,5517.36
02/10/2019,Dortmund-Munich,5301.26
02/10/2019,Dortmund-Frankfurt,5792.0
02/10/2019,Dortmund-Stuttgart,5693.07
02/10/2019,Munich-Frankfurt,4739.97
02/10/2019,Munich-Stuttgart,5534.9
02/10/2019,Frankfurt-Stuttgart,5217.75
02/10/2019,Hamburg-Berlin,5333.13
02/10/2019,Hamburg-Frankfurt,5008.73
02/10/2019,Hamburg-Stuttgart,5999.25
02/10/2019,Hamburg-Munich,5716.02
02/10/2019,Cologne-Berlin,5004.09
02/10/2019,Cologne-Munich,4766.16
02/10/2019,Cologne-Frankfurt,5145.73
02/10/2019,Cologne-Stuttgart,5473.8
03/10/2019,Berlin-Dortmund,5396.08
03/10/2019,Berlin-Munich,5801.25
03/10/2019,Berlin-Frankfurt,5615.97
03/10/2019,Berlin-Stuttgart,5687.83
03/10/2019,Dortmund-Munich,5430.74
03/10/2019,Dortmund-Frankfurt,4744.28
03/10/2019,Dortmund-Stuttgart,5221.72
03/10/2019,Munich-Frankfurt,5724.04
03/10/2019,Munich-Stuttgart,5279.39
03/10/2019,Frankfurt-Stuttgart,5501.24
03/10/2019,Hamburg-Berlin,5172.5
03/10/2019,Hamburg-Frankfurt,4888.08
03/10/2019,Hamburg-Stuttgart,5250.66
03/10/2019,Hamburg-Munich,5423.62
03/10/2019,Cologne-Berlin,5037.72
